4.5	5	66	60	18	3.394632143	79	72	27.999046	17.800219	2.9296358	7.2706923	2.7000108	0.380008	0.35004202	0.054003034	0	0	0	46.99369	7.000213	0.023997106	0	23.998045	0	0.1670054	38.0033	128.98085	0	128.98085	38.0033	2.979958	28.996819	90.99468	108.99872	130.98505	140.98398	33.994606	20.001848	83.99968	62.99049	127.990265	144.9797	49.999485	117.999626	213.03015	374.9553	94.99714	114.01263	100.00745	3000.3225	0	150.00142	93.213615	0.06499162	0.1189822	0.63806516	0.15899917	71.00893	71.00893	71.00893	0	0.5350844	48.000683	0.8798776	24.997374	65.993965	325.0105	27.000887	0.399974	0.04500649	0.22901915	3.0001352	0	90.70284	0.92010146
4.5	5	66	60	18	3.394632143	79	72	27.999046	17.800219	2.9296358	7.2706923	2.600379	1.7002631	0.35004202	0.054003034	0	0	1.0000149	46.99369	7.000213	0.023997106	0	23.998045	0	0.1670054	38.0033	128.98085	0	128.98085	38.0033	2.979958	28.996819	90.99468	108.99872	130.98505	140.98398	33.994606	20.001848	83.99968	62.99049	127.990265	144.9797	49.999485	117.999626	213.03015	374.9553	94.99714	114.01263	100.00745	16001.269	0	799.98914	93.213615	0.06499162	0.1189822	0.63806516	0.15899917	71.00893	71.00893	71.00893	0	0.5350844	48.000683	0.8798776	24.997374	65.993965	325.0105	27.000887	0.399974	0.04500649	0.22901915	3.0001352	0	90.70284	0.92010146
4.3	5	63.6	60	20.4	3.049014086	92	83	33.994606	24.021185	3.0971115	6.879813	2.600379	1.7002631	0.36998367	0.03899381	0	0	1.0000149	28.996819	5.9997916	0.011001872	0	9.999676	0	0.038004167	17.000992	21.002775	0	21.002775	17.000992	2.819721	33.004616	88.00489	79.000694	128.98085	135.00063	38.0033	27.999046	117.01818	49.999485	124.98363	190.9886	58.994904	104.00465	325.0105	541.9981	88.99994	109.983536	120.99363	623.082	0	31.00055	89.200294	0.07099395	0.11699465	0.63909245	0.17501602	62.99049	62.99049	62.99049	0	0.57304883	46.99369	0.72990394	21.002775	65.993965	315.95154	33.004616	0.41001576	0.04899795	0.20997734	2.5004015	0	89.2863	0.8700293
4.5	5	66	60	18	3.394632143	79	72	27.999046	17.800219	2.9296358	7.2706923	9.999676	1.7002631	0.35004202	0.054003034	18.00149	9.999676	24.997374	46.99369	7.000213	0.023997106	23.001692	23.998045	0	0.1670054	38.0033	128.98085	0	128.98085	38.0033	2.979958	28.996819	90.99468	108.99872	130.98505	140.98398	33.994606	20.001848	83.99968	62.99049	127.990265	144.9797	49.999485	117.999626	213.03015	374.9553	94.99714	114.01263	100.00745	399.96414	0	20.001848	93.213615	0.06499162	0.1189822	0.63806516	0.15899917	71.00893	71.00893	71.00893	0	0.5350844	48.000683	0.8798776	24.997374	65.993965	325.0105	27.000887	0.399974	0.04500649	0.22901915	3.0001352	0	90.70284	0.92010146
2.8	3.7	41.09184019	43.92659517	34.75333112	6.221567846	51	38	71.9966	66.48337	1.2556479	4.2543263	3.299506	2.8996646	0.15001008	0.024996204	0	0	0	24.997374	0	0.037002373	0	37.003403	0	0.059005886	56.00328	1.9998937	0	1.9998937	56.00328	1.5301305	5.9997916	25.996523	30.00122	32.002308	66.99792	8.999572	5.9997916	33.004616	18.00149	33.004616	105.011795	31.00055	24.997374	176.98784	157.00226	31.00055	51.997932	24.997374	0	0	0	3.0001352	0.010001244	0.029999979	0.29997736	0.23998661	23.001692	23.001692	23.001692	0	0.3209815	40.99647	0.7999781	38.0033	51.005302	308.03433	5.0005703	0.33000058	0.076989114	0.23199381	0.70000964	0	80.09952	0.8901236
4.5	5	66	60	18	2.842213863	88	103	31.00055	21.288074	2.5108693	7.1986384	3.200305	3.0301704	0.29997736	0.04699925	0	0	0	38.0033	3.9998012	0.02799635	3.9998012	23.001692	1.0000149	0.13300106	28.996819	104.00465	0	104.00465	28.996819	2.9504201	39.005146	106.98669	112.01594	171.99942	158.0142	41.996197	33.994606	105.011795	63.98985	147.99121	141.98387	58.994904	155.9968	345.0216	392.9597	94.99714	127.0073	154.00516	154.99777	0	8.001201	88.089745	0.08000208	0.10200293	0.7339063	0.22203398	57.00155	57.00155	57.00155	0	0.695968	33.004616	0.72990394	20.001848	62.006737	300.02628	23.001692	0.63991547	0.04099507	0.24697581	0.6000336	0	89.80407	0.8798776
4.5	4.5	63.52843938	54.01941981	17.6698303	2.460346215	80	103	24.997374	19.325993	0.8370917	4.8315773	2.5004015	2.399635	0.10000421	0.014999647	0	0	0	13.997976	1.9998937	0.006999225	0	7.000213	0	0.047996275	11.000802	37.003403	0	37.003403	11.000802	1.9800671	25.996523	71.9966	74.9946	116.00763	105.99464	27.999046	23.001692	71.00893	43.006485	98.98468	94.99714	39.99484	104.00465	232.03362	264.01837	63.98985	85.004036	104.00465	13.000965	0	1.0000149	46.393703	0.056997035	0.06300816	0.52603465	0.22203398	57.00155	57.00155	57.00155	0	0.6519686	21.99718	0.43997213	14.998988	43.998653	303.02893	30.00122	0.27998212	0.042005304	0.1559953	0.6000336	0	91.905365	0.7099883
4.5	4.5	63.76317939	54.35684363	17.70593758	0.902110297	81	52	15.999458	11.7082405	1.5301305	2.7596602	1.6000471	1.8301303	0.17000008	0.042005304	0	0	1.0000149	37.003403	3.9998012	0.032003943	1.0000149	31.00055	0	0.0789936	79.000694	0	0	37.003403	79.000694	0.6899491	8.999572	20.001848	21.002775	32.002308	27.000887	5.0005703	3.9998012	20.001848	8.999572	27.000887	20.001848	12.00148	23.001692	117.01818	90.00624	21.002775	18.00149	20.001848	448.99835	0	21.99718	3.1000986	0.020997066	0.056997035	0.31994882	0.0739918	35.995106	35.995106	35.995106	0	0.24602175	39.99484	0.19998784	11.000802	23.998045	259.9786	79.99666	0.12997942	0.03499428	0.10300037	0.399974	0	95.42533	0.74989486
3.4	3	41.4987676	36.30010174	24.81604958	0	56	113	83.99968	0.501403	5.411848	78.09235	0	0	0.6000336	0.08999106	0	0	0	140.98398	81.00518	0.08000208	58.994904	104.00465	28.996819	0.12997942	12.00148	0	55.004826	320.0375	12.00148	18.287098	255.01575	741.10657	886.88403	1452.161	1591.8959	515.00995	204.97449	772.95905	609.0318	861.057	1598.0442	371.95615	1036.0714	1891.0022	3120.241	1103.0474	602.997	719.9872	23.998045	7.000213	7.000213	7.000213	0.042997424	0.042997424	1.0998687	0.15001008	43.998653	43.998653	43.998653	8.999572	0.35004202	45.993046	0.5900772	48.99776	218.99742	203.98918	835.98206	5.949881	0.9218785	0.03499428	36.4021	41.996197	79.56098	1.7997969
3.3	3	40.79213379	36.38282587	25.89218164	0	60	113	86.99301	0.13867061	9.739686	77.12009	0	0	1.0798948	0.22203398	0	0	0	140.98398	81.00518	0.19201522	58.994904	104.00465	28.996819	0.38704866	12.00148	0	55.004826	320.0375	12.00148	18.059412	251.0331	730.94	874.99866	1433.1606	1572.0769	507.945	201.96788	763.0906	601.06305	848.97217	1577.135	366.97147	1022.84375	1866.2599	3080.4045	1088.9646	594.9161	711.0233	5.0005703	1.9998937	1.9998937	3.0001352	0.08000208	0.03999539	2.7000108	0.15001008	43.998653	43.998653	43.998653	8.999572	0.35004202	88.99994	0.74007	33.994606	228.99762	329.00217	292.97833	3.5400593	0.66896653	0.15001008	37.397762	77.992065	79.02608	1.8102397
3.3	3	40.27984911	35.70992029	25.54391351	0.740069985	58	113	85.992775	2.9033942	8.748701	74.346954	0	0	0.96992815	0.13201466	0	0	1.0000149	88.99994	40.99647	0.1670054	43.006485	93.00425	11.000802	0.31697282	5.9997916	1.9998937	0	316.9681	5.9997916	17.409992	242.00636	705.10956	844.0774	1381.183	1515.061	489.99487	195.01843	734.94257	579.0777	818.9706	1520.9125	354.00314	986.06415	1799.1526	2968.6848	1050.1447	574.0769	685.0159	90.00624	27.000887	27.000887	3.5004694	0.04699925	0.1670054	3.1402028	0.15001008	43.998653	43.998653	43.998653	8.999572	0.35004202	45.993046	0.36998367	44.999252	182.00397	354.00314	294.96143	4.2693896	0.6739348	0.08000208	37.09862	58.994904	79.178535	1.7002631
3.3	3.4	44.20204013	41.11702956	28.12829417	0	64	113	90.00624	0.3674895	10.64616	79.000694	0	0	1.1801041	0.14299867	0	0	3.9998012	118.9893	20.001848	0.2559774	49.999485	184.00272	21.99718	0.42193618	5.9997916	1.9998937	33.004616	382.00677	5.9997916	18.499817	257.982	749.00464	896.9117	1468.1084	1609.8949	521.0003	207.02588	780.9457	615.9179	869.95386	1616.1127	376.0409	1048.1226	1911.7688	3154.5068	1115.8776	610.0108	727.8939	150.00142	44.999252	44.999252	7.000213	0.08000208	0.19998784	2.5004015	0.15001008	43.998653	43.998653	43.998653	8.999572	0.35004202	25.996523	2.5004015	48.99776	133.0204	172.99684	539.0463	2.799857	0.5699225	0.029999979	34.60057	55.004826	80.5899	1.9998937
4.5	4.6	64.46107856	55.43542592	17.8074236	1.04464762	79	62	14.998988	12.4932375	0.9206934	1.5862207	0.49995255	1.6699326	0.11000829	0.037002373	0	0	5.0005703	27.999046	5.0005703	0.005000487	0	5.0005703	0	0.032003943	27.999046	5.0005703	0	5.0005703	27.999046	0.65008354	5.0005703	18.999727	21.002775	28.996819	28.996819	5.9997916	3.9998012	18.999727	11.000802	21.99718	43.998653	9.999676	23.998045	40.99647	196.02336	23.998045	14.998988	20.001848	105.011795	0	5.0005703	2.799857	0.026998628	0.0330048	0.09801246	0.03999539	7.000213	7.000213	7.000213	0	0.25896645	15.999458	0.27998212	13.000965	23.998045	146.99622	1.9998937	0.19998784	0.04099507	0.0789936	0.29997736	0	95.241585	0.380008
2.9	3.6	41.87866392	43.49985191	33.48643243	3.222074508	68	148	136.00175	14.133536	41.84806	80.02236	0	0	4.6398826	1.4399365	0	0	9.999676	799.98914	629.92456	0.7099883	49.999485	650.0706	0	0.6299061	370.0493	0	259.9786	389.94174	370.0493	18.739075	264.01837	833.03326	994.9733	1690.9958	1418.0483	443.97845	252.00266	931.8615	659.95984	1181.163	1147.872	497.9286	1087.9156	1780.7529	2427.9001	1087.9156	928.87286	805.92163	39908.023	11983.824	11983.824	4.500395	0.5619097	0.89212966	6.499496	0.76009446	738.0181	738.0181	738.0181	54.006813	6.1837544	11.000802	30.526197	23.998045	268.98355	230.0298	139.99113	3.0703568	5.961362	0.25796625	66.99792	515.00995	71.78875	1.3198018
1.4	1.7	13.00642442	19.82535676	28.45413958	0	20	137	403.96698	0.020233357	354.91406	49.06076	0	0	39.34493	13.219975	0	49.999485	249.98695	9579.8125	3200.4382	18.690977	1540.0865	16731.94	399.96414	5.0799203	4690.5776	389.94174	0	389.94174	4690.5776	11.488408	144.00497	471.0118	536.9724	900.0866	912.01965	291.00858	180.02693	459.06158	394.9846	572.9715	769.98517	282.98825	776.9421	1101.9849	1709.017	927.97815	685.8967	487.9529	168.01292	49.999485	49.999485	2.799857	0.19697614	0.20997734	3.9335263	0.18997993	13.000965	13.000965	13.000965	0.25002137	0.9510878	11.000802	2.399635	14.998988	139.00528	209.03064	62.99049	1.3598557	0.23599458	0.017001577	12.401265	75.98887	48.49666	0.6800329
2.9	2.8	35.07301146	33.00810339	27.95908172	0	58	147	131.99881	0.27005258	53.660946	78.06726	0	0	5.949881	2.320013	0	30.00122	20.001848	1220.1138	769.98517	1.5399992	219.98453	1320.0194	0	0.74989486	669.9995	79.99666	0	79.99666	669.9995	18.281225	254.03459	780.9457	939.07355	1544.0494	1564.0175	493.9458	280.99536	766.0378	696.1073	956.1195	1166.0829	482.96268	1157.8711	1789.9291	2860.0981	1024.1589	898.0649	786.98975	79.000694	23.998045	23.998045	5.800763	0.35999107	0.45000032	5.2999988	0.34003833	24.997374	24.997374	24.997374	0.399974	1.6000471	11.000802	2.399635	18.999727	203.00862	270.97827	73.98957	1.9002618	0.25302273	0.019001834	13.899392	76.996315	73.77596	1.0599425
3	3.1	38.68338395	36.89162695	29.2215369	0	56	147	122.9922	0	38.334354	84.649796	0	0	4.2502275	1.3198018	0	30.00122	20.001848	690.0958	409.98065	1.2100719	170.02179	1030.098	0	0.5799125	510.07065	69.98983	0	69.98983	510.07065	19.848227	275.9857	847.88196	1018.9085	1676.9314	1699.1636	536.9724	304.9821	831.96356	756.0148	1039.0712	1266.8436	524.0216	1257.9222	1943.9716	3106.24	1111.9415	975.03973	853.8953	52.992855	15.999458	15.999458	6.199669	0.41600034	0.31000248	3.4435725	0.6299061	24.997374	24.997374	24.997374	0.76009446	0.7699371	3.0001352	4.5105286	21.99718	186.0234	268.03476	57.00155	0.74007	0.33000058	0.019001834	13.899392	76.996315	75.50222	1.330024
2.4	2.6	29.57587391	31.25340934	31.30839798	0	44	145	210.98703	0	137.09837	73.894554	0	0	15.197853	5.0392795	0	39.99484	90.00624	3480.3389	1270.1034	6.800699	610.0108	6059.207	130.02084	2.0199187	1850.1433	170.02179	0	170.02179	1850.1433	17.421183	237.0056	738.0181	878.096	1448.8994	1468.1084	464.99832	268.98355	723.0001	650.0706	902.11285	1124.1526	453.92917	1119.1083	1698.0723	2696.8115	1066.12	894.0351	748.0428	88.00489	25.996523	25.996523	5.200476	0.3509453	0.26900974	3.3165133	0.529943	21.002775	21.002775	21.002775	0.65008354	0.700911	5.0005703	4.1597075	20.001848	168.01292	249.02515	56.00328	0.7699371	0.31200698	0.019001834	12.802023	79.99666	66.52609	1.1601655
2.3	2.8	29.85730231	33.05103028	33.42530662	1.450155854	52	139	185.0103	4.94783	124.223114	55.859543	0	0.9299177	13.770501	3.6815903	0	0	54.006813	2996.4697	631.9513	6.524603	440.9935	6084.563	0	1.2229785	558.0758	101.986465	319.01108	101.986465	558.0758	12.81025	259.9786	735.8875	597.9817	1097.0402	950.9124	575.924	284.99524	840.01996	612.9572	884.89197	765.05414	320.0375	630.93713	776.9421	1788.7795	422.00662	480.02393	962.9005	674.1013	191.97278	194.01866	0	0.1559953	0.40398693	0.19998784	0.25002137	79.99666	79.99666	79.99666	5.39969	1.8621713	63.98985	3.8497496	17.000992	219.98453	221.97212	146.00793	1.4101614	0.062008534	0.038004167	36.4021	884.0396	70.826675	1.1398305
4.5	4.3	61.90491493	51.88145686	17.3931255	1.49205508	73	67	23.998045	19.944101	1.590305	2.4645026	3.3995953	2.350029	0.18997993	0.034002267	0	0	0	24.997374	8.999572	0.01600113	1.9998937	13.997976	0	0.07599341	62.99049	13.000965	0	13.000965	62.99049	1.010033	8.999572	37.003403	44.999252	63.98985	46.99369	11.000802	5.9997916	43.006485	27.000887	52.992855	57.00155	23.001692	51.005302	164.01341	186.0234	40.99647	43.006485	41.996197	27.000887	0	1.0000149	2.2001946	0.03899381	0.037002373	0.6490386	0.08400073	21.99718	21.99718	21.99718	0	0.28097674	8.999572	0.23998661	13.997976	24.997374	230.0298	1.9998937	0.1599787	0.08200398	0.25002137	0.29997736	0	92.40863	0.70000964
0.5	0.9	0	10.30396656	21.94307501	0	0	0	882.05396	0	882.05396	0	0	0	99.81488	33.196014	0	0	699.9191	24696.326	7799.5693	49.297737	3999.718	44200.22	1099.863	12.901111	11999.232	1000.1004	0	1000.1004	11999.232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026998628	0.19998784	100.00745	0.19998784	0
3.5	3.8	49.21555905	46.03107917	27.73793103	2.60037899	36	148	62.99049	10.584774	7.2009516	45.202087	0	0	0.7999781	1.1158978	0	3.0001352	244.97862	747.0823	100.00745	1.07816	564.02325	292.97833	23.001692	0.7150307	88.00489	24.997374	96.009544	448.99835	88.00489	11.301712	216.96675	847.88196	892.02704	1573.0872	1776.7532	572.9715	207.02588	755.044	653.00073	996.8929	1157.8711	570.0341	1169.8347	1981.1666	2888.722	928.87286	683.91656	789.0148	88.99994	37.003403	37.003403	1.1999991	0.10000421	0.12997942	2.7000108	0.42493573	8.999572	8.999572	8.999572	0.21996589	0.76009446	160.98587	3.3995953	28.996819	220.97609	356.9722	60.999146	0.5199749	0.050996296	0.01600113	36.495773	48.99776	81.78961	3.5004694
3.1	2.6	35.61448184	31.64394365	25.22494327	0	43	148	117.01818	0.20781972	34.18076	82.63471	0	0	3.7896118	1.1158978	0	3.0001352	244.97862	747.0823	100.00745	1.07816	564.02325	292.97833	23.001692	0.7150307	88.00489	24.997374	96.009544	448.99835	88.00489	19.350842	216.96675	847.88196	892.02704	1573.0872	1776.7532	572.9715	207.02588	755.044	653.00073	996.8929	1157.8711	570.0341	1169.8347	1981.1666	2888.722	928.87286	683.91656	789.0148	122.9922	37.003403	37.003403	1.1999991	0.08999106	0.08000208	5.200476	0.42493573	8.999572	8.999572	8.999572	0.21996589	0.76009446	40.99647	1.0201515	28.996819	220.97609	356.9722	65.00506	0.5199749	0.050996296	0.01600113	36.495773	48.99776	77.02106	1.1999991
3.4	2.6	36.96321682	30.69238707	21.76479147	0	43	114	75.98887	0	6.314251	69.675766	0	0	0.70000964	0.014999647	0	0	3.0001352	8.001201	1.9998937	0.23898235	27.999046	154.00516	40.99647	0.109014295	32.002308	3.0001352	11.000802	23.001692	69.007515	16.410706	184.00272	739.9172	767.02277	1293.1582	1489.9634	526.0455	174.00005	626.09155	568.9365	789.0148	1039.0712	338.00073	922.9243	1844.802	2672.6638	650.90643	544.966	674.968	69.98983	21.002775	21.002775	0	0.031001687	0.04500649	1.5301305	0.052008193	25.996523	25.996523	25.996523	0.380008	0.050996296	8.999572	1.010033	17.000992	106.98669	166.99059	71.9966	0.22998172	0.07501043	0.050003715	66.69728	60.007927	75.672195	1.0798948
3	2.4	32.81743886	29.02786579	24.5102843	0	42	142	136.00175	0.34790596	50.047695	85.6069	0	0	5.549187	1.6597652	0	9.999676	150.00142	1249.8665	259.9786	1.4999374	180.02693	1279.9333	40.99647	1.0798948	859.9513	219.98453	11.000802	219.98453	859.9513	20.046877	265.03806	896.9117	950.9124	1562.0092	1755.7603	501.94348	252.00266	822.92633	713.9988	1018.9085	1239.0728	562.03375	1209.9657	1959.0167	3216.93	1088.9646	980.0641	888.88055	0	0	0	0	0.10000421	0.15001008	7.2706923	0.49995255	8.001201	8.001201	8.001201	7.1594286	0.7999781	13.000965	1.5699885	18.999727	213.03015	329.95474	40.99647	1.5699885	0.14500153	0.026000518	23.699259	57.00155	72.810646	0.7201089
3.2	2.4	33.69098269	28.36108714	22.24479116	0	32	142	114.01263	0.029126246	20.928688	93.06402	0	0	2.320013	0.6899491	0	9.999676	60.007927	519.99713	109.983536	0.6299061	79.99666	540.0863	0	0.45000032	359.96616	90.00624	0	90.00624	359.96616	21.793203	288.03247	975.03973	1034.0764	1698.0723	1908.0876	544.966	274.04214	894.8971	775.9444	1108.0193	1346.1406	610.99133	1314.9408	2128.9783	3496.0264	1183.0616	1065.0931	965.99866	0	0	0	0	0.029999979	0.059997056	6.499496	0.042997424	7.000213	7.000213	7.000213	0	0.21798731	12.00148	3.200305	28.996819	226.00134	377.97864	49.999485	0.07000633	0.03499428	0.09200053	9.401503	81.00518	74.51432	1.1198515
